sender_id,sender_type,receiver_id,receiver_type,amount,type,date,description
advaspire@gmail.com,user,ADV23025,student,50,earned,2023-07-30,Mission
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-08-05,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-08-05,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23012,student,50,earned,2023-08-05,Mission | by Aljay
advaspire@gmail.com,user,ADV23004,student,150,earned,2023-08-05,Mission | by Aljay
advaspire@gmail.com,user,ADV23004,student,150,earned,2023-08-05,Mission | by Aljay
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-08-05,Mission
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-08-05,Mission
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-08-05,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-08-05,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-08-05,Mission
advaspire@gmail.com,user,ADV23007,student,100,earned,2023-08-05,Mission | Completed missions in class
advaspire@gmail.com,user,ADV0056,student,100,earned,2023-08-05,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23013,student,100,earned,2023-08-05,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2023-08-05,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2023-08-05,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2023-08-05,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2023-08-06,Mission | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-08-06,Mission
advaspire@gmail.com,user,ADV23018,student,150,earned,2023-08-06,Mission
advaspire@gmail.com,user,ADV23026,student,150,earned,2023-08-06,Mission
advaspire@gmail.com,user,ADV23027,student,150,earned,2023-08-06,Mission
advaspire@gmail.com,user,ADV23028,student,100,earned,2023-08-06,Mission
advaspire@gmail.com,user,ADV23025,student,50,earned,2023-08-06,Mission
advaspire@gmail.com,user,ADV0014,student,150,earned,2023-08-06,Mission | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-08-12,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-08-12,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23012,student,50,earned,2023-08-12,Mission | by Aljay
advaspire@gmail.com,user,ADV23004,student,150,earned,2023-08-12,Mission | by Aljay
advaspire@gmail.com,user,ADV23004,student,150,earned,2023-08-12,Mission | by Aljay
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-08-12,Mission
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-08-12,Mission
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-08-12,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-08-12,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-08-12,Mission
advaspire@gmail.com,user,ADV23007,student,100,earned,2023-08-12,Mission | Completed missions in class
advaspire@gmail.com,user,ADV0056,student,100,earned,2023-08-12,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23013,student,100,earned,2023-08-12,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2023-08-12,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,150,earned,2023-08-13,Mission | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2023-08-13,Mission | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-08-13,Mission
advaspire@gmail.com,user,ADV23018,student,150,earned,2023-08-13,Mission
advaspire@gmail.com,user,ADV23027,student,150,earned,2023-08-13,Mission
advaspire@gmail.com,user,ADV23028,student,100,earned,2023-08-13,Mission
advaspire@gmail.com,user,ADV0014,student,150,earned,2023-08-13,Mission | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-08-19,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-08-19,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23012,student,50,earned,2023-08-19,Mission | by Aljay
advaspire@gmail.com,user,ADV23004,student,150,earned,2023-08-19,Mission | by Aljay
advaspire@gmail.com,user,ADV23004,student,150,earned,2023-08-19,Mission | by Aljay
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-08-19,Mission
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-08-19,Mission
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-08-19,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-08-19,Mission
advaspire@gmail.com,user,ADV23007,student,100,earned,2023-08-19,Mission | Completed missions in class
advaspire@gmail.com,user,ADV0056,student,100,earned,2023-08-19,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23013,student,100,earned,2023-08-19,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2023-08-19,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2023-08-19,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,150,earned,2023-08-20,Mission | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-08-20,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-08-20,Mission
advaspire@gmail.com,user,ADV23026,student,150,earned,2023-08-20,Mission
advaspire@gmail.com,user,ADV23027,student,150,earned,2023-08-20,Mission
advaspire@gmail.com,user,ADV23028,student,100,earned,2023-08-20,Mission
advaspire@gmail.com,user,ADV23025,student,50,earned,2023-08-20,Mission
advaspire@gmail.com,user,ADV0014,student,150,earned,2023-08-20,Mission | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-08-26,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-08-26,Mission
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-08-26,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-08-26,Mission
advaspire@gmail.com,user,ADV23007,student,100,earned,2023-08-26,Mission | Completed missions in class
advaspire@gmail.com,user,ADV23013,student,100,earned,2023-08-26,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2023-08-26,Mission | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2023-08-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,150,earned,2023-08-27,Mission | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2023-08-27,Mission | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-08-27,Mission
advaspire@gmail.com,user,ADV23018,student,150,earned,2023-08-27,Mission
advaspire@gmail.com,user,ADV23026,student,150,earned,2023-08-27,Mission
advaspire@gmail.com,user,ADV23027,student,150,earned,2023-08-27,Mission
advaspire@gmail.com,user,ADV23028,student,100,earned,2023-08-27,Mission
advaspire@gmail.com,user,ADV23025,student,50,earned,2023-08-27,Mission
advaspire@gmail.com,user,ADV0014,student,150,earned,2023-08-27,Mission | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-09-02,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23012,student,50,earned,2023-09-02,Mission | by Aljay
advaspire@gmail.com,user,ADV23004,student,150,earned,2023-09-02,Mission | by Aljay
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-09-02,Mission
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-09-02,Mission
advaspire@gmail.com,user,ADV23007,student,100,earned,2023-09-02,Mission | Completed missions in class
advaspire@gmail.com,user,ADV0056,student,100,earned,2023-09-02,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23013,student,100,earned,2023-09-02,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2023-09-02,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2023-09-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2023-09-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,150,earned,2023-09-03,Mission | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-09-03,Mission
advaspire@gmail.com,user,ADV23018,student,150,earned,2023-09-03,Mission
advaspire@gmail.com,user,ADV23026,student,150,earned,2023-09-03,Mission
advaspire@gmail.com,user,ADV23027,student,150,earned,2023-09-03,Mission
advaspire@gmail.com,user,ADV23028,student,100,earned,2023-09-03,Mission
advaspire@gmail.com,user,ADV23025,student,50,earned,2023-09-03,Mission
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-09-09,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,150,earned,2023-09-09,Mission | by Aljay
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-09-09,Mission
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-09-09,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-09-09,Mission
advaspire@gmail.com,user,ADV23007,student,100,earned,2023-09-09,Mission | Completed missions in class
advaspire@gmail.com,user,ADV0056,student,100,earned,2023-09-09,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,50,earned,2023-09-09,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,50,earned,2023-09-09,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2023-09-09,Mission | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2023-09-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2023-09-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2023-09-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2023-09-10,Mission | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-09-10,Mission
advaspire@gmail.com,user,ADV23018,student,150,earned,2023-09-10,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-09-10,Mission
advaspire@gmail.com,user,ADV23026,student,150,earned,2023-09-10,Mission
advaspire@gmail.com,user,ADV23027,student,150,earned,2023-09-10,Mission
advaspire@gmail.com,user,ADV23028,student,100,earned,2023-09-10,Mission
advaspire@gmail.com,user,ADV23025,student,50,earned,2023-09-10,Mission
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-09-16,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,150,earned,2023-09-16,Mission | by Aljay
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-09-16,Mission
advaspire@gmail.com,user,ADV23040,student,150,earned,2023-09-16,Mission | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2023-09-16,Mission | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-09-16,Mission
advaspire@gmail.com,user,ADV23007,student,100,earned,2023-09-16,Mission | Completed missions in class
advaspire@gmail.com,user,ADV23013,student,100,earned,2023-09-16,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2023-09-16,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2023-09-16,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2023-09-16,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2023-09-16,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-09-17,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-09-17,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-09-17,Mission
advaspire@gmail.com,user,ADV23026,student,150,earned,2023-09-17,Mission
advaspire@gmail.com,user,ADV23027,student,150,earned,2023-09-17,Mission
advaspire@gmail.com,user,ADV23025,student,50,earned,2023-09-17,Mission
advaspire@gmail.com,user,ADV0055,student,50,earned,2023-09-17,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-09-23,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23012,student,50,earned,2023-09-23,Mission | by Aljay
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-09-23,Mission
advaspire@gmail.com,user,ADV23040,student,150,earned,2023-09-23,Mission | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-09-23,Mission
advaspire@gmail.com,user,ADV23007,student,100,earned,2023-09-23,Mission | Completed missions in class
advaspire@gmail.com,user,ADV0056,student,100,earned,2023-09-23,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23013,student,100,earned,2023-09-23,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2023-09-23,Mission | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2023-09-23,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2023-09-23,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2023-09-23,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2023-09-23,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-09-24,Mission
advaspire@gmail.com,user,ADV23018,student,150,earned,2023-09-24,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-09-24,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-09-24,Mission
advaspire@gmail.com,user,ADV23027,student,150,earned,2023-09-24,Mission
advaspire@gmail.com,user,ADV0055,student,50,earned,2023-09-24,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23028,student,100,earned,2023-09-26,Mission
advaspire@gmail.com,user,ADV23006,student,150,earned,2023-09-30,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,150,earned,2023-09-30,Mission | by Aljay
advaspire@gmail.com,user,ADV23005,student,150,earned,2023-09-30,Mission
advaspire@gmail.com,user,ADV23040,student,150,earned,2023-09-30,Mission | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2023-09-30,Mission | by Aljay
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-09-30,Mission
advaspire@gmail.com,user,ADV23023,student,150,earned,2023-09-30,Mission
advaspire@gmail.com,user,ADV23024,student,150,earned,2023-09-30,Mission
advaspire@gmail.com,user,ADV23007,student,100,earned,2023-09-30,Mission | Completed missions in class
advaspire@gmail.com,user,ADV0056,student,100,earned,2023-09-30,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23013,student,100,earned,2023-09-30,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0014,student,150,earned,2023-09-30,Mission | by Aljay
advaspire@gmail.com,user,ADV23048,student,100,earned,2023-09-30,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23049,student,100,earned,2023-09-30,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2023-09-30,Mission | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2023-09-30,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2023-09-30,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2023-09-30,Mission | Completed Missions in class | by Aljay
