student_id,amount,status,payment_method,paid_at,program_name,package_type,package_duration,receipt_seq,notes
ADV25041,180.00,paid,cash,2025-07-27,Lego EV3 Robotics,,,,old ticket TK-250727-001 | Cash
ADV25042,180.00,paid,cash,2025-07-27,Lego EV3 Robotics,,,,old ticket TK-250727-002 | Cash
ADV23045,300.00,paid,,2025-07-28,Scratch,,,,old ticket TK-250728-001
ADV0045,150.00,paid,,2025-07-29,Lego EV3 Robotics,,,,old ticket TK-250729-001
ADV25016,180.00,paid,,2025-07-30,Lego EV3 Robotics,,,,old ticket TK-250730-001
ADV24033,180.00,paid,,2025-07-30,Lego EV3 Robotics,,,,old ticket TK-250730-002
ADV24081,180.00,paid,,2025-07-30,Lego EV3 Robotics,,,,old ticket TK-250730-003
ADV24018,180.00,paid,,2025-07-31,Lego EV3 Robotics,,,,old ticket TK-250731-001
ADV0055,150.00,paid,,2025-07-31,Scratch,,,,old ticket TK-250731-002
ADV25027,180.00,paid,,2025-07-31,Lego EV3 Robotics,,,,old ticket TK-250731-003
ADV23042,180.00,paid,,2025-07-31,Lego EV3 Robotics,,,,old ticket TK-250731-004
ADV23041,180.00,paid,,2025-08-01,Lego EV3 Robotics,,,,old ticket TK-250801-001
ADV24038,180.00,paid,,2025-08-01,Lego EV3 Robotics,,,,old ticket TK-250801-002
ADV24022,180.00,paid,,2025-08-02,Lego EV3 Robotics,,,,old ticket TK-250802-001
ADV25029,180.00,paid,,2025-08-02,Lego EV3 Robotics,,,,old ticket TK-250802-002
ADV25043,180.00,paid,,2025-08-02,Lego EV3 Robotics,,,,old ticket TK-250802-003
ADV25044,180.00,paid,,2025-08-02,Lego EV3 Robotics,,,,old ticket TK-250802-004 | Touch and Go
ADV25045,180.00,paid,,2025-08-02,Lego EV3 Robotics,,,,old ticket TK-250802-005 | Touch and Go
ADV23034,120.00,paid,,2025-08-03,Scratch,,,,old ticket TK-250803-001
ADV24031,180.00,paid,,2025-08-03,Lego EV3 Robotics,,,,old ticket TK-250803-002
ADV23035,120.00,paid,,2025-08-04,Scratch,,,,old ticket TK-250804-001
ADV23022,120.00,paid,,2025-08-04,Scratch,,,,old ticket TK-250804-002
ADV24066,180.00,paid,,2025-08-04,Lego EV3 Robotics,,,,old ticket TK-250804-003
ADV24021,360.00,paid,,2025-08-05,Lego EV3 Robotics,,,,old ticket TK-250805-001
ADV23013,540.00,paid,,2025-08-05,Lego EV3 Robotics,,,,old ticket TK-250805-002
ADV25009,180.00,paid,,2025-08-06,Scratch,,,,old ticket TK-250806-001
ADV24013,180.00,paid,,2025-08-07,Lego EV3 Robotics,,,,old ticket TK-250807-001
ADV24090,180.00,paid,,2025-08-08,Lego EV3 Robotics,,,,old ticket TK-250808-001
ADV24011,180.00,paid,,2025-08-08,Scratch,,,,old ticket TK-250808-002
ADV23008,180.00,paid,,2025-08-09,Lego EV3 Robotics,,,,old ticket TK-250809-001
ADV24042,180.00,paid,,2025-08-09,Lego EV3 Robotics,,,,old ticket TK-250809-002
ADV25013,180.00,paid,,2025-08-09,Lego EV3 Robotics,,,,old ticket TK-250809-003
ADV25046,180.00,paid,,2025-08-10,Lego EV3 Robotics,,,,old ticket TK-250810-001
ADV25038,180.00,paid,cash,2025-08-10,Scratch,,,,old ticket TK-250810-002 | Cash
ADV25047,180.00,paid,,2025-08-11,Lego EV3 Robotics,,,,old ticket TK-250811-001
ADV25025,180.00,paid,,2025-08-12,Scratch,,,,old ticket TK-250812-001
ADV25015,180.00,paid,,2025-08-13,Lego EV3 Robotics,,,,old ticket TK-250813-001
ADV25020,180.00,paid,,2025-08-13,Lego EV3 Robotics,,,,old ticket TK-250813-002
ADV24030,180.00,paid,,2025-08-15,Lego EV3 Robotics,,,,old ticket TK-250815-001
ADV24087,180.00,paid,,2025-08-17,Scratch,,,,old ticket TK-250817-001 | Touch and Go
ADV25039,513.00,paid,cash,2025-08-17,Lego EV3 Robotics,,,,old ticket TK-250817-002 | Cash
ADV23084,180.00,paid,,2025-08-19,Lego EV3 Robotics,,,,old ticket TK-250819-001
ADV23084,120.00,paid,,2025-08-19,Scratch,,,,old ticket TK-250819-002
ADV24026,972.00,paid,,2025-08-20,Lego EV3 Robotics,,,,old ticket TK-250820-001
ADV0012,150.00,paid,,2025-08-21,Scratch,,,,old ticket TK-250821-001
ADV0011,150.00,paid,,2025-08-21,Lego EV3 Robotics,,,,old ticket TK-250821-002
ADV25018,180.00,paid,,2025-08-21,Scratch,,,,old ticket TK-250821-003 | Touch and Go
ADV25050,180.00,paid,,2025-08-23,Lego EV3 Robotics,,,,old ticket TK-250823-001
ADV25031,180.00,paid,,2025-08-23,Lego EV3 Robotics,,,,old ticket TK-250823-002
ADV25041,180.00,paid,cash,2025-08-24,Scratch,,,,old ticket TK-250824-001 | Cash
ADV25042,180.00,paid,cash,2025-08-24,Lego EV3 Robotics,,,,old ticket TK-250824-002 | Cash
ADV25048,324.00,paid,,2025-08-25,Scratch,,,,old ticket TK-250825-001 | Touch and Go
ADV25049,324.00,paid,,2025-08-25,Scratch,,,,old ticket TK-250825-002 | Touch and Go
ADV25048,324.00,paid,,2025-08-25,Lego EV3 Robotics,,,,old ticket TK-250825-003 | Touch and Go
ADV24046,100.00,paid,,2025-08-27,Lego EV3 Robotics,,,,old ticket TK-250827-001 | Partial Payment
ADV24047,100.00,paid,,2025-08-27,Lego EV3 Robotics,,,,old ticket TK-250827-002
ADV23045,150.00,paid,,2025-08-28,Scratch,,,,old ticket TK-250828-001
ADV25008,180.00,paid,,2025-08-28,Lego EV3 Robotics,,,,old ticket TK-250828-002
ADV25051,972.00,paid,,2025-08-30,Lego EV3 Robotics,,,,old ticket TK-250830-001
ADV24057,180.00,paid,,2025-08-30,Scratch,,,,old ticket TK-250830-002
ADV25052,180.00,paid,,2025-08-30,Lego EV3 Robotics,,,,old ticket TK-250830-003
ADV25005,486.00,paid,,2025-08-30,Lego EV3 Robotics,,,,old ticket TK-250830-004
ADV25004,486.00,paid,,2025-08-30,Lego EV3 Robotics,,,,old ticket TK-250830-005
ADV24018,180.00,paid,,2025-09-01,Lego EV3 Robotics,,,,old ticket TK-250901-001
ADV0055,150.00,paid,,2025-09-01,Scratch,,,,old ticket TK-250901-002
ADV0045,150.00,paid,,2025-09-01,Lego EV3 Robotics,,,,old ticket TK-250901-003
ADV23034,120.00,paid,,2025-09-02,Scratch,,,,old ticket TK-250902-001
ADV23042,180.00,paid,,2025-09-02,Lego EV3 Robotics,,,,old ticket TK-250902-002
ADV24033,180.00,paid,,2025-09-02,Lego EV3 Robotics,,,,old ticket TK-250902-003
ADV24066,180.00,paid,,2025-09-03,Lego EV3 Robotics,,,,old ticket TK-250903-001
ADV24090,180.00,paid,,2025-09-03,Lego EV3 Robotics,,,,old ticket TK-250903-002
ADV23022,30.00,paid,,2025-09-03,Scratch,,,,old ticket TK-250903-003
ADV24081,180.00,paid,,2025-09-04,Lego EV3 Robotics,,,,old ticket TK-250904-001
ADV24031,180.00,paid,,2025-09-05,Lego EV3 Robotics,,,,old ticket TK-250905-001
ADV25029,180.00,paid,,2025-09-05,Lego EV3 Robotics,,,,old ticket TK-250905-002 | Farah Sakinah
ADV25009,180.00,paid,,2025-09-05,Scratch,,,,old ticket TK-250905-003
ADV24061,360.00,paid,,2025-09-05,Lego EV3 Robotics,,,,old ticket TK-250905-004
ADV25033,180.00,paid,cash,2025-09-05,Lego EV3 Robotics,,,,old ticket TK-250905-005 | Cash
ADV24022,180.00,paid,,2025-09-06,Lego EV3 Robotics,,,,old ticket TK-250906-001
ADV23035,120.00,paid,,2025-09-06,Scratch,,,,old ticket TK-250906-002
ADV25053,180.00,paid,,2025-09-06,Lego EV3 Robotics,,,,old ticket TK-250906-003
ADV23007,160.00,paid,cash,2025-09-06,Lego EV3 Robotics,,,,old ticket TK-250906-004 | Cash
ADV25044,180.00,paid,cash,2025-09-06,Lego EV3 Robotics,,,,old ticket TK-250906-005 | Cash
ADV25036,180.00,paid,,2025-09-07,Lego EV3 Robotics,,,,old ticket TK-250907-001
ADV25046,180.00,paid,,2025-09-07,Lego EV3 Robotics,,,,old ticket TK-250907-002
ADV25043,513.00,paid,,2025-09-07,Lego EV3 Robotics,,,,old ticket TK-250907-003
ADV25045,180.00,paid,,2025-09-07,Lego EV3 Robotics,,,,old ticket TK-250907-004 | Touch and Go
ADV24036,180.00,paid,,2025-09-08,Lego EV3 Robotics,,,,old ticket TK-250908-001
ADV24088,513.00,paid,,2025-09-08,Lego EV3 Robotics,,,,old ticket TK-250908-002 | Touch and Go
ADV24038,180.00,paid,,2025-09-09,Lego EV3 Robotics,,,,old ticket TK-250909-001
ADV25018,180.00,paid,,2025-09-09,Scratch,,,,old ticket TK-250909-002 | Touch and Go
ADV25016,180.00,paid,,2025-09-10,Lego EV3 Robotics,,,,old ticket TK-250910-001
ADV0014,180.00,paid,,2025-09-10,Scratch,,,,old ticket TK-250910-002
ADV0014,83.00,paid,,2025-09-10,,,,,old ticket TK-250910-003
ADV23075,315.00,paid,,2025-09-10,Lego EV3 Robotics,,,,old ticket TK-250910-004
ADV24093,45.00,paid,,2025-09-10,Lego EV3 Robotics,,,,old ticket TK-250910-005
ADV25020,180.00,paid,,2025-09-11,Lego EV3 Robotics,,,,old ticket TK-250911-001
ADV25015,180.00,paid,,2025-09-11,Lego EV3 Robotics,,,,old ticket TK-250911-002
ADV23048,360.00,paid,,2025-09-11,Lego EV3 Robotics,,,,old ticket TK-250911-003
ADV23004,324.00,paid,,2025-09-11,Lego EV3 Robotics,,,,old ticket TK-250911-004
ADV23004,83.00,paid,,2025-09-11,,,,,old ticket TK-250911-005
ADV23006,324.00,paid,,2025-09-11,Lego EV3 Robotics,,,,old ticket TK-250911-006
ADV23006,83.00,paid,,2025-09-11,,,,,old ticket TK-250911-007
ADV23005,324.00,paid,,2025-09-11,Lego EV3 Robotics,,,,old ticket TK-250911-008
ADV23005,83.00,paid,,2025-09-11,,,,,old ticket TK-250911-009
ADV25055,180.00,paid,,2025-09-11,Lego EV3 Robotics,,,,old ticket TK-250911-010
ADV25054,180.00,paid,,2025-09-11,Lego EV3 Robotics,,,,old ticket TK-250911-011
ADV24011,180.00,paid,,2025-09-12,Scratch,,,,old ticket TK-250912-001 | Mirai Resources
ADV23029,480.00,paid,,2025-09-12,Scratch,,,,old ticket TK-250912-002
ADV23013,360.00,paid,,2025-09-13,Lego EV3 Robotics,,,,old ticket TK-250913-001
ADV23008,180.00,paid,,2025-09-13,Lego EV3 Robotics,,,,old ticket TK-250913-002
ADV25027,180.00,paid,cash,2025-09-14,Lego EV3 Robotics,,,,old ticket TK-250914-001 | Cash
ADV0011,150.00,paid,,2025-09-17,Lego EV3 Robotics,,,,old ticket TK-250917-001
ADV0012,150.00,paid,,2025-09-17,Scratch,,,,old ticket TK-250917-002
ADV23041,180.00,paid,,2025-09-18,Lego EV3 Robotics,,,,old ticket TK-250918-001
ADV25013,180.00,paid,,2025-09-19,Lego EV3 Robotics,,,,old ticket TK-250919-001 | Touch and Go
ADV25038,180.00,paid,cash,2025-09-21,Scratch,,,,old ticket TK-250921-001 | Cash
ADV25041,180.00,paid,,2025-09-21,Scratch,,,,old ticket TK-250921-002
ADV25042,180.00,paid,,2025-09-21,Lego EV3 Robotics,,,,old ticket TK-250921-003
ADV25047,972.00,paid,,2025-09-23,Lego EV3 Robotics,,,,old ticket TK-250923-001
ADV24081,180.00,paid,,2025-09-24,Lego EV3 Robotics,,,,old ticket TK-250924-001
ADV25031,180.00,paid,,2025-09-25,Lego EV3 Robotics,,,,old ticket TK-250925-001
ADV25008,180.00,paid,,2025-09-25,Lego EV3 Robotics,,,,old ticket TK-250925-002
ADV23007,160.00,paid,,2025-09-27,Lego EV3 Robotics,,,,old ticket TK-250927-001
ADV25050,180.00,paid,,2025-09-27,Lego EV3 Robotics,,,,old ticket TK-250927-002 | Touch and Go
ADV23045,150.00,paid,,2025-09-28,Scratch,,,,old ticket TK-250928-001
ADV24090,180.00,paid,,2025-09-29,Lego EV3 Robotics,,,,old ticket TK-250929-001
ADV23041,180.00,paid,,2025-09-29,Lego EV3 Robotics,,,,old ticket TK-250929-002
ADV24059,180.00,paid,,2025-09-29,Lego EV3 Robotics,,,,old ticket TK-250929-003 | Touch and Go
ADV23084,180.00,paid,,2025-10-01,Lego EV3 Robotics,,,,old ticket TK-251001-001
ADV23084,120.00,paid,,2025-10-01,Scratch,,,,old ticket TK-251001-002
ADV0045,150.00,paid,,2025-10-01,Lego EV3 Robotics,,,,old ticket TK-251001-003
ADV24033,180.00,paid,,2025-10-01,Lego EV3 Robotics,,,,old ticket TK-251001-004
ADV25029,180.00,paid,,2025-10-02,Lego EV3 Robotics,,,,old ticket TK-251002-001
ADV23034,120.00,paid,,2025-10-02,Scratch,,,,old ticket TK-251002-002
ADV24031,180.00,paid,,2025-10-03,Lego EV3 Robotics,,,,old ticket TK-251003-001
ADV23003,180.00,paid,,2025-10-03,Scratch,,,,old ticket TK-251003-002
ADV0055,150.00,paid,,2025-10-04,Scratch,,,,old ticket TK-251004-001
ADV24022,180.00,paid,,2025-10-04,Lego EV3 Robotics,,,,old ticket TK-251004-002
ADV25033,180.00,paid,promptpay,2025-10-04,Lego EV3 Robotics,,,,old ticket TK-251004-003 | QR Crossborder
ADV23035,120.00,paid,,2025-10-04,Scratch,,,,old ticket TK-251004-004
ADV23042,180.00,paid,,2025-10-04,Lego EV3 Robotics,,,,old ticket TK-251004-005
ADV24005,180.00,paid,,2025-10-05,Scratch,,,,old ticket TK-251005-001
ADV23022,90.00,paid,,2025-10-05,Scratch,,,,old ticket TK-251005-002
ADV25056,180.00,paid,promptpay,2025-10-05,Lego EV3 Robotics,,,,old ticket TK-251005-003 | QR Crossborder
ADV23008,180.00,paid,,2025-10-05,Lego EV3 Robotics,,,,old ticket TK-251005-004
ADV24066,180.00,paid,,2025-10-06,Lego EV3 Robotics,,,,old ticket TK-251006-001
ADV25009,180.00,paid,,2025-10-07,Scratch,,,,old ticket TK-251007-001
ADV25052,180.00,paid,,2025-10-07,Lego EV3 Robotics,,,,old ticket TK-251007-002
ADV24011,180.00,paid,,2025-10-08,Scratch,,,,old ticket TK-251008-001
ADV25044,180.00,paid,promptpay,2025-10-11,Lego EV3 Robotics,,,,old ticket TK-251011-001 | DUITNOW QR
ADV25057,180.00,paid,,2025-10-11,Lego EV3 Robotics,,,,old ticket TK-251011-002
ADV0027,360.00,paid,,2025-10-11,Scratch,,,,old ticket TK-251011-003 | Touch and Go
ADV24087,180.00,paid,,2025-10-12,Scratch,,,,old ticket TK-251012-001 | Touch and Go
ADV25004,486.00,paid,promptpay,2025-10-12,Lego EV3 Robotics,,,,old ticket TK-251012-002 | QR Crossborder
ADV25005,486.00,paid,,2025-10-12,Lego EV3 Robotics,,,,old ticket TK-251012-003
ADV25058,180.00,paid,cash,2025-10-12,Lego EV3 Robotics,,,,old ticket TK-251012-004 | Cash
ADV23084,180.00,paid,,2025-10-14,Lego EV3 Robotics,,,,old ticket TK-251014-001
ADV23084,120.00,paid,,2025-10-14,Scratch,,,,old ticket TK-251014-002
ADV25016,180.00,paid,,2025-10-16,Lego EV3 Robotics,,,,old ticket TK-251016-001
ADV25008,180.00,paid,,2025-10-16,Lego EV3 Robotics,,,,old ticket TK-251016-002
ADV24036,180.00,paid,,2025-10-17,Lego EV3 Robotics,,,,old ticket TK-251017-001
ADV24038,180.00,paid,,2025-10-18,Lego EV3 Robotics,,,,old ticket TK-251018-001
ADV25018,180.00,paid,,2025-10-19,Scratch,,,,old ticket TK-251019-001 | Touch and Go
ADV25061,180.00,paid,,2025-10-23,Lego EV3 Robotics,,,,old ticket TK-251023-001
ADV23007,160.00,paid,,2025-10-23,Lego EV3 Robotics,,,,old ticket TK-251023-002
ADV25059,180.00,paid,promptpay,2025-10-25,Lego EV3 Robotics,,,,old ticket TK-251025-001 | DUITNOW QR
ADV25060,180.00,paid,,2025-10-25,Lego EV3 Robotics,,,,old ticket TK-251025-002
ADV23007,200.00,paid,,2025-10-25,Lego EV3 Robotics,,,,old ticket TK-251025-003
ADV25031,180.00,paid,,2025-10-25,Lego EV3 Robotics,,,,old ticket TK-251025-004
ADV25026,513.00,paid,,2025-10-27,Lego EV3 Robotics,,,,old ticket TK-251027-001
ADV23045,150.00,paid,,2025-10-28,Scratch,,,,old ticket TK-251028-002
ADV24013,180.00,paid,,2025-10-29,Lego EV3 Robotics,,,,old ticket TK-251029-001 | Siang Malam
ADV25055,270.00,paid,,2025-10-30,Lego EV3 Robotics,,,,old ticket TK-251030-001
ADV24024,972.00,paid,,2025-10-31,Lego EV3 Robotics,,,,old ticket TK-251031-001
ADV0045,150.00,paid,,2025-10-31,Lego EV3 Robotics,,,,old ticket TK-251031-002
ADV25039,513.00,paid,cash,2025-10-31,Lego EV3 Robotics,,,,old ticket TK-251031-003 | Cash
ADV24057,180.00,paid,,2025-11-01,Scratch,,,,old ticket TK-251101-001
ADV24022,180.00,paid,,2025-11-01,Lego EV3 Robotics,,,,old ticket TK-251101-002
ADV23042,180.00,paid,,2025-11-01,Lego EV3 Robotics,,,,old ticket TK-251101-003
ADV23008,180.00,paid,,2025-11-01,Lego EV3 Robotics,,,,old ticket TK-251101-004
ADV24042,180.00,paid,,2025-11-01,Lego EV3 Robotics,,,,old ticket TK-251101-005
ADV25040,512.00,paid,,2025-11-01,Lego EV3 Robotics,,,,old ticket TK-251101-006
ADV24009,180.00,paid,,2025-11-01,Scratch,,,,old ticket TK-251101-007
ADV24033,180.00,paid,,2025-11-01,Lego EV3 Robotics,,,,old ticket TK-251101-008
ADV24021,360.00,paid,,2025-11-01,Lego EV3 Robotics,,,,old ticket TK-251101-009
ADV0056,360.00,paid,,2025-11-01,Lego EV3 Robotics,,,,old ticket TK-251101-010
ADV25027,180.00,paid,cash,2025-11-02,Lego EV3 Robotics,,,,old ticket TK-251102-001 | Cash
ADV25038,513.00,paid,cash,2025-11-02,Scratch,,,,old ticket TK-251102-002 | Cash
ADV23034,120.00,paid,,2025-11-02,Scratch,,,,old ticket TK-251102-003
ADV0055,150.00,paid,,2025-11-03,Scratch,,,,old ticket TK-251103-001
ADV24031,180.00,paid,,2025-11-03,Lego EV3 Robotics,,,,old ticket TK-251103-002
ADV24066,180.00,paid,,2025-11-03,Lego EV3 Robotics,,,,old ticket TK-251103-003
ADV23035,120.00,paid,,2025-11-04,Scratch,,,,old ticket TK-251104-001
ADV24090,180.00,paid,,2025-11-04,Lego EV3 Robotics,,,,old ticket TK-251104-002
ADV25029,180.00,paid,,2025-11-07,Lego EV3 Robotics,,,,old ticket TK-251107-001
ADV25013,180.00,paid,,2025-11-07,Lego EV3 Robotics,,,,old ticket TK-251107-002
ADV23022,90.00,paid,,2025-11-07,Scratch,,,,old ticket TK-251107-003
ADV25009,180.00,paid,,2025-11-07,Scratch,,,,old ticket TK-251107-004
ADV23006,324.00,paid,,2025-11-08,Lego EV3 Robotics,,,,old ticket TK-251108-001
ADV23004,324.00,paid,,2025-11-08,Lego EV3 Robotics,,,,old ticket TK-251108-002
ADV23005,324.00,paid,,2025-11-08,Lego EV3 Robotics,,,,old ticket TK-251108-003
ADV25044,180.00,paid,,2025-11-08,Lego EV3 Robotics,,,,old ticket TK-251108-004
ADV25004,486.00,paid,,2025-11-08,Lego EV3 Robotics,,,,old ticket TK-251108-005
ADV25005,486.00,paid,,2025-11-08,Lego EV3 Robotics,,,,old ticket TK-251108-006
ADV24003,180.00,paid,cash,2025-11-08,Lego EV3 Robotics,,,,old ticket TK-251108-007 | Cash
ADV25052,180.00,paid,,2025-11-10,Lego EV3 Robotics,,,,old ticket TK-251110-001
ADV23038,50.00,paid,,2025-11-11,,,,,old ticket TK-251111-001
ADV25016,180.00,paid,,2025-11-12,Lego EV3 Robotics,,,,old ticket TK-251112-001
ADV23007,160.00,paid,,2025-11-14,Lego EV3 Robotics,,,,old ticket TK-251114-001
ADV25033,180.00,paid,cash,2025-11-14,Lego EV3 Robotics,,,,old ticket TK-251114-002 | Cash
ADV25057,180.00,paid,,2025-11-15,Lego EV3 Robotics,,,,old ticket TK-251115-001 | Touch and Go
ADV25046,180.00,paid,,2025-11-16,Lego EV3 Robotics,,,,old ticket TK-251116-001
ADV25063,180.00,paid,,2025-11-16,Lego EV3 Robotics,,,,old ticket TK-251116-002 | Touch and Go
ADV25018,90.00,paid,,2025-11-16,Scratch,,,,old ticket TK-251116-003 | Touch and Go
ADV25061,180.00,paid,,2025-11-17,Lego EV3 Robotics,,,,old ticket TK-251117-001
ADV25064,972.00,paid,,2025-11-19,Lego EV3 Robotics,,,,old ticket TK-251119-001
ADV24082,513.00,paid,,2025-11-21,Lego EV3 Robotics,,,,old ticket TK-251121-001
ADV24036,180.00,paid,,2025-11-22,Lego EV3 Robotics,,,,old ticket TK-251122-001
ADV25059,180.00,paid,,2025-11-22,Lego EV3 Robotics,,,,old ticket TK-251122-002
ADV25060,180.00,paid,,2025-11-22,Lego EV3 Robotics,,,,old ticket TK-251122-003
ADV25036,180.00,paid,,2025-11-22,Lego EV3 Robotics,,,,old ticket TK-251122-004
ADV24038,180.00,paid,,2025-11-22,Lego EV3 Robotics,,,,old ticket TK-251122-005
ADV25065,180.00,paid,,2025-11-22,Lego EV3 Robotics,,,,old ticket TK-251122-006
ADV25031,180.00,paid,,2025-11-26,Lego EV3 Robotics,,,,old ticket TK-251126-001
ADV25055,513.00,paid,,2025-11-27,Lego EV3 Robotics,,,,old ticket TK-251127-001
ADV25053,180.00,paid,,2025-11-27,Lego EV3 Robotics,,,,old ticket TK-251127-002
ADV23034,120.00,paid,,2025-11-30,Scratch,,,,old ticket TK-251130-001
ADV0045,180.00,paid,,2025-12-01,Lego EV3 Robotics,,,,old ticket TK-251201-001
ADV24090,180.00,paid,,2025-12-01,Lego EV3 Robotics,,,,old ticket TK-251201-002
ADV24033,180.00,paid,,2025-12-01,Lego EV3 Robotics,,,,old ticket TK-251201-003
ADV0055,150.00,paid,,2025-12-02,Scratch,,,,old ticket TK-251202-001
ADV25029,180.00,paid,,2025-12-03,Lego EV3 Robotics,,,,old ticket TK-251203-001
ADV24031,180.00,paid,,2025-12-03,Lego EV3 Robotics,,,,old ticket TK-251203-002
ADV24066,180.00,paid,,2025-12-03,Lego EV3 Robotics,,,,old ticket TK-251203-003
ADV23013,360.00,paid,,2025-12-04,Lego EV3 Robotics,,,,old ticket TK-251204-001
ADV23048,360.00,paid,,2025-12-04,Lego EV3 Robotics,,,,old ticket TK-251204-002
ADV23013,360.00,paid,,2025-12-04,Lego EV3 Robotics,,,,old ticket TK-251204-003
ADV0011,300.00,paid,,2025-12-04,Lego EV3 Robotics,,,,old ticket TK-251204-004
ADV0012,300.00,paid,,2025-12-04,Scratch,,,,old ticket TK-251204-005
ADV25066,180.00,paid,,2025-12-04,Lego EV3 Robotics,,,,old ticket TK-251204-006 | RHB
ADV23075,540.00,paid,,2025-12-05,Lego EV3 Robotics,,,,old ticket TK-251205-001
ADV23035,120.00,paid,,2025-12-05,Scratch,,,,old ticket TK-251205-002
ADV25006,972.00,paid,,2025-12-05,Lego EV3 Robotics,,,,old ticket TK-251205-003
ADV25043,513.00,paid,,2025-12-05,Lego EV3 Robotics,,,,old ticket TK-251205-004
ADV24057,180.00,paid,promptpay,2025-12-06,Scratch,,,,old ticket TK-251206-001 | Duit now
ADV23022,60.00,paid,,2025-12-06,Scratch,,,,old ticket TK-251206-002
ADV25001,972.00,paid,,2025-12-06,Lego EV3 Robotics,,,,old ticket TK-251206-003
ADV25056,225.00,paid,promptpay,2025-12-06,Lego EV3 Robotics,,,,old ticket TK-251206-004 | QR Crossborder
ADV25052,180.00,paid,cash,2025-12-07,Lego EV3 Robotics,,,,old ticket TK-251207-001 | Cash
ADV24022,180.00,paid,,2025-12-07,Lego EV3 Robotics,,,,old ticket TK-251207-002
ADV24088,512.00,paid,,2025-12-07,Lego EV3 Robotics,,,,old ticket TK-251207-003 | Touch and Go
ADV24087,180.00,paid,,2025-12-07,Scratch,,,,old ticket TK-251207-004 | Touch and Go
ADV25063,513.00,paid,,2025-12-08,Lego EV3 Robotics,,,,old ticket TK-251208-001 | Touch and Go
ADV23029,360.00,paid,,2025-12-10,Scratch,,,,old ticket TK-251210-002
ADV25057,180.00,paid,,2025-12-11,Lego EV3 Robotics,,,,old ticket TK-251211-001 | Touch and Go
ADV25044,180.00,paid,cash,2025-12-13,Lego EV3 Robotics,,,,old ticket TK-251213-001 | Cash
ADV25027,180.00,paid,cash,2025-12-14,Lego EV3 Robotics,,,,old ticket TK-251214-001 | Cash
ADV25061,180.00,paid,,2025-12-15,Lego EV3 Robotics,,,,old ticket TK-251215-001
ADV25067,180.00,paid,,2025-12-18,Lego EV3 Robotics,,,,old ticket TK-251218-001
ADV25059,160.00,paid,,2025-12-19,,,,,old ticket TK-251219-001 | Bootcamp
ADV25060,160.00,paid,,2025-12-19,,,,,old ticket TK-251219-002 | Bootcamp
ADV24046,100.00,paid,,2025-12-19,Lego EV3 Robotics,,,,old ticket TK-251219-003 | Cleared
ADV24047,100.00,paid,,2025-12-19,Lego EV3 Robotics,,,,old ticket TK-251219-004 | Cleared
ADV25026,180.00,paid,,2025-12-21,,,,,old ticket TK-251221-001
ADV24038,180.00,paid,,2025-12-21,,,,,old ticket TK-251221-002
ADV24038,180.00,paid,,2025-12-21,Lego EV3 Robotics,,,,old ticket TK-251221-003
ADV25069,486.00,paid,,2025-12-21,Lego EV3 Robotics,,,,old ticket TK-251221-004 | Touch and Go
ADV25070,486.00,paid,,2025-12-21,Lego EV3 Robotics,,,,old ticket TK-251221-005 | Touch and Go
ADV24095,160.00,paid,,2025-12-21,,,,,old ticket TK-251221-006 | Touch and Go
ADV24096,160.00,paid,,2025-12-21,,,,,old ticket TK-251221-007 | Touch and Go
ADV25069,160.00,paid,,2025-12-22,,,,,old ticket TK-251222-001
ADV25070,160.00,paid,,2025-12-22,,,,,old ticket TK-251222-002
ADV23063,180.00,paid,,2025-12-23,,,,,old ticket TK-251223-001
ADV25071,200.00,paid,,2025-12-23,,,,,old ticket TK-251223-002
ADV25068,972.00,paid,,2025-12-23,Scratch,,,,old ticket TK-251223-003
ADV25027,180.00,paid,,2025-12-23,,,,,old ticket TK-251223-004 | Touch and Go
ADV25052,180.00,paid,cash,2025-12-23,,,,,old ticket TK-251223-005 | Cash
ADV0056,160.00,paid,cash,2025-12-23,,,,,old ticket TK-251223-006 | Cash
ADV0056,120.00,paid,cash,2025-12-23,Lego EV3 Robotics,,,,old ticket TK-251223-007 | Cash
ADV25031,180.00,paid,,2025-12-26,Lego EV3 Robotics,,,,old ticket TK-251226-001
ADV25060,180.00,paid,,2025-12-27,Lego EV3 Robotics,,,,old ticket TK-251227-001
ADV25059,180.00,paid,,2025-12-27,Lego EV3 Robotics,,,,old ticket TK-251227-002
ADV23045,150.00,paid,,2025-12-28,Scratch,,,,old ticket TK-251228-001
ADV25058,180.00,paid,,2025-12-28,Lego EV3 Robotics,,,,old ticket TK-251228-002
ADV25062,180.00,paid,,2025-12-28,Scratch,,,,old ticket TK-251228-003
ADV24005,180.00,paid,,2025-12-28,Scratch,,,,old ticket TK-251228-004
ADV23008,180.00,paid,,2025-12-28,Lego EV3 Robotics,,,,old ticket TK-251228-005
ADV0045,150.00,paid,,2025-12-29,Lego EV3 Robotics,,,,old ticket TK-251229-001
ADV23038,513.00,paid,,2025-12-31,Lego EV3 Robotics,,,,old ticket TK-251231-001
ADV24066,180.00,paid,,2026-01-02,Lego EV3 Robotics,,,,old ticket TK-260102-001
ADV25044,180.00,paid,,2026-01-03,Lego EV3 Robotics,,,,old ticket TK-260103-001
ADV23035,120.00,paid,,2026-01-03,Scratch,,,,old ticket TK-260103-002
